Lake,Spc,NPUE200,BPUE200,x_Waterbody_LID,x_Waterbody_Name,x_Lake_ID_OLD,xLakeID_Ignasi721
131,319,1.36,0.293,15-4431-54685,Caviar L.,139,140
131,331,103.617,1.152,15-4431-54685,Caviar L.,139,140
131,334,6.783,5.352,15-4431-54685,Caviar L.,139,140
131,341,0.59,0.002,15-4431-54685,Caviar L.,139,140
131,342,0.462,0.002,15-4431-54685,Caviar L.,139,140
131,381,0.303,0.001,15-4431-54685,Caviar L.,139,140
132,91,2.514,2.283,15-4375-54620,Cedartree L.,140,141
132,93,0.576,0.059,15-4375-54620,Cedartree L.,140,141
132,131,2.621,3.117,15-4375-54620,Cedartree L.,140,141
132,132,0.112,0.368,15-4375-54620,Cedartree L.,140,141
132,163,1.517,0.666,15-4375-54620,Cedartree L.,140,141
132,171,0.693,1.015,15-4375-54620,Cedartree L.,140,141
132,180,1.189,0.005,15-4375-54620,Cedartree L.,140,141
132,198,0.697,0.007,15-4375-54620,Cedartree L.,140,141
132,200,0.297,0.001,15-4375-54620,Cedartree L.,140,141
132,201,5.032,0.046,15-4375-54620,Cedartree L.,140,141
132,233,0.112,0.06,15-4375-54620,Cedartree L.,140,141
132,311,2.524,0.205,15-4375-54620,Cedartree L.,140,141
132,316,5.743,3.852,15-4375-54620,Cedartree L.,140,141
132,331,59.799,0.837,15-4375-54620,Cedartree L.,140,141
132,334,19.642,10.271,15-4375-54620,Cedartree L.,140,141
133,81,3.329,7.401,15-5747-53824,Cirrus L.,141,142
133,91,3.683,4.559,15-5747-53824,Cirrus L.,141,142
133,93,4.435,0.468,15-5747-53824,Cirrus L.,141,142
133,131,0.633,1.177,15-5747-53824,Cirrus L.,141,142
133,163,0.338,0.595,15-5747-53824,Cirrus L.,141,142
133,196,1.658,0.007,15-5747-53824,Cirrus L.,141,142
133,271,0.92,0.872,15-5747-53824,Cirrus L.,141,142
133,311,0.413,0.014,15-5747-53824,Cirrus L.,141,142
133,316,0.367,0.245,15-5747-53824,Cirrus L.,141,142
133,331,17.487,0.048,15-5747-53824,Cirrus L.,141,142
133,334,3.371,3.262,15-5747-53824,Cirrus L.,141,142
134,81,3.023,8.936,15-5755-54281,Clearwater West L.,142,143
134,91,14.094,9.056,15-5755-54281,Clearwater West L.,142,143
134,93,2.093,0.052,15-5755-54281,Clearwater West L.,142,143
134,131,0.202,0.488,15-5755-54281,Clearwater West L.,142,143
134,163,3.964,3.603,15-5755-54281,Clearwater West L.,142,143
134,200,0.231,0,15-5755-54281,Clearwater West L.,142,143
134,271,3.192,1.078,15-5755-54281,Clearwater West L.,142,143
134,316,1.929,1.491,15-5755-54281,Clearwater West L.,142,143
134,331,24.787,0.096,15-5755-54281,Clearwater West L.,142,143
134,334,0.027,0.039,15-5755-54281,Clearwater West L.,142,143
134,381,0.271,0.001,15-5755-54281,Clearwater West L.,142,143
135,91,17.342,14.684,15-6401-54050,Crooked Pine L.,143,144
135,93,26.751,2.185,15-6401-54050,Crooked Pine L.,143,144
135,131,19.579,27.187,15-6401-54050,Crooked Pine L.,143,144
135,163,30.569,33.988,15-6401-54050,Crooked Pine L.,143,144
135,196,0.705,0.001,15-6401-54050,Crooked Pine L.,143,144
135,198,7.177,0.043,15-6401-54050,Crooked Pine L.,143,144
135,200,7.399,0.015,15-6401-54050,Crooked Pine L.,143,144
135,201,3.768,0.024,15-6401-54050,Crooked Pine L.,143,144
135,206,0.442,0.001,15-6401-54050,Crooked Pine L.,143,144
135,271,0.57,0.676,15-6401-54050,Crooked Pine L.,143,144
135,283,2.149,0.006,15-6401-54050,Crooked Pine L.,143,144
135,291,0.13,0.001,15-6401-54050,Crooked Pine L.,143,144
135,316,1.071,1.074,15-6401-54050,Crooked Pine L.,143,144
135,331,162.471,1.02,15-6401-54050,Crooked Pine L.,143,144
135,334,7.865,9.866,15-6401-54050,Crooked Pine L.,143,144
135,338,0.352,0.001,15-6401-54050,Crooked Pine L.,143,144
135,999,4.933,0.013,15-6401-54050,Crooked Pine L.,143,144
136,81,11.392,21.446,15-4115-55351,Cross L.2,144,145
136,93,12.5,0.644,15-4115-55351,Cross L.2,144,145
136,132,1.936,3.549,15-4115-55351,Cross L.2,144,145
136,163,22.37,1.176,15-4115-55351,Cross L.2,144,145
136,196,19.679,0.169,15-4115-55351,Cross L.2,144,145
136,200,3.653,0.008,15-4115-55351,Cross L.2,144,145
136,201,12.822,0.099,15-4115-55351,Cross L.2,144,145
136,208,3.205,0.02,15-4115-55351,Cross L.2,144,145
136,291,1.296,0.005,15-4115-55351,Cross L.2,144,145
136,331,149.146,1.135,15-4115-55351,Cross L.2,144,145
136,382,0.913,0.01,15-4115-55351,Cross L.2,144,145
137,81,0.49,0.8,15-5858-54247,Crowrock L.,145,146
137,91,7.802,6.015,15-5858-54247,Crowrock L.,145,146
137,93,0.8,0.037,15-5858-54247,Crowrock L.,145,146
137,131,0.612,0.575,15-5858-54247,Crowrock L.,145,146
137,163,2.572,4.178,15-5858-54247,Crowrock L.,145,146
137,271,1.754,0.711,15-5858-54247,Crowrock L.,145,146
137,316,0.745,0.497,15-5858-54247,Crowrock L.,145,146
137,331,0.995,0.004,15-5858-54247,Crowrock L.,145,146
137,334,6.206,3.082,15-5858-54247,Crowrock L.,145,146
138,81,5.529,7.072,15-6263-53964,Crystal L.2,146,147
138,93,13.501,0.374,15-6263-53964,Crystal L.2,146,147
138,121,3.538,0.019,15-6263-53964,Crystal L.2,146,147
138,131,0.523,0.821,15-6263-53964,Crystal L.2,146,147
138,163,3.322,5.014,15-6263-53964,Crystal L.2,146,147
138,283,1.394,0.003,15-6263-53964,Crystal L.2,146,147
138,316,2.057,0.912,15-6263-53964,Crystal L.2,146,147
138,331,0.94,0.005,15-6263-53964,Crystal L.2,146,147
138,334,0.476,0.639,15-6263-53964,Crystal L.2,146,147
139,93,25.382,1.785,15-3653-55394,Cygnet L.,147,148
139,131,3.543,4.341,15-3653-55394,Cygnet L.,147,148
139,163,4.233,1.864,15-3653-55394,Cygnet L.,147,148
139,171,2.724,0.795,15-3653-55394,Cygnet L.,147,148
139,201,52.614,0.299,15-3653-55394,Cygnet L.,147,148
139,291,2.569,0.022,15-3653-55394,Cygnet L.,147,148
139,311,0.329,0.03,15-3653-55394,Cygnet L.,147,148
139,316,0.509,0.144,15-3653-55394,Cygnet L.,147,148
139,331,88.998,3.905,15-3653-55394,Cygnet L.,147,148
139,334,55.858,11.804,15-3653-55394,Cygnet L.,147,148
139,341,0.725,0.002,15-3653-55394,Cygnet L.,147,148
139,342,0.362,0.003,15-3653-55394,Cygnet L.,147,148
140,81,9.338,10.834,15-4399-55286,Daniels L.,148,149
140,91,5.595,3.183,15-4399-55286,Daniels L.,148,149
140,93,1.068,0.02,15-4399-55286,Daniels L.,148,149
140,163,13.7,2.968,15-4399-55286,Daniels L.,148,149
140,185,2.136,0.05,15-4399-55286,Daniels L.,148,149
140,200,0.095,0,15-4399-55286,Daniels L.,148,149
140,201,3.779,0.039,15-4399-55286,Daniels L.,148,149
140,209,0.095,0,15-4399-55286,Daniels L.,148,149
140,211,0.662,0.006,15-4399-55286,Daniels L.,148,149
140,212,0.095,0.002,15-4399-55286,Daniels L.,148,149
140,214,1.419,0.023,15-4399-55286,Daniels L.,148,149
140,271,2.033,0.481,15-4399-55286,Daniels L.,148,149
140,331,45.517,0.567,15-4399-55286,Daniels L.,148,149
141,81,0.124,0.238,15-5704-54495,Dibble L.,149,150
141,91,1.432,1.38,15-5704-54495,Dibble L.,149,150
141,93,28.32,0.887,15-5704-54495,Dibble L.,149,150
141,131,1.003,1.657,15-5704-54495,Dibble L.,149,150
141,163,3.111,4.139,15-5704-54495,Dibble L.,149,150
141,168,2.484,4.994,15-5704-54495,Dibble L.,149,150
141,171,0.585,0.681,15-5704-54495,Dibble L.,149,150
141,196,4.646,0.027,15-5704-54495,Dibble L.,149,150
141,201,2.805,0.007,15-5704-54495,Dibble L.,149,150
141,271,0.038,0.018,15-5704-54495,Dibble L.,149,150
141,316,3.157,1.57,15-5704-54495,Dibble L.,149,150
141,331,5.327,0.045,15-5704-54495,Dibble L.,149,150
141,334,28.206,12.863,15-5704-54495,Dibble L.,149,150
141,342,0.338,0.001,15-5704-54495,Dibble L.,149,150
142,81,6.384,15.488,15-4342-54693,Dogpaw L.,150,151
142,91,6.437,1.589,15-4342-54693,Dogpaw L.,150,151
142,93,90.022,2.583,15-4342-54693,Dogpaw L.,150,151
142,131,4.248,6.033,15-4342-54693,Dogpaw L.,150,151
142,132,0.537,2.746,15-4342-54693,Dogpaw L.,150,151
142,163,13.096,7.064,15-4342-54693,Dogpaw L.,150,151
142,171,1.508,1.439,15-4342-54693,Dogpaw L.,150,151
142,180,74.061,0.235,15-4342-54693,Dogpaw L.,150,151
142,196,18.428,0.109,15-4342-54693,Dogpaw L.,150,151
142,199,0.298,0.001,15-4342-54693,Dogpaw L.,150,151
142,200,0.596,0.001,15-4342-54693,Dogpaw L.,150,151
142,201,9.727,0.114,15-4342-54693,Dogpaw L.,150,151
142,206,11.071,0.03,15-4342-54693,Dogpaw L.,150,151
142,209,2.385,0.006,15-4342-54693,Dogpaw L.,150,151
142,271,0.04,0.054,15-4342-54693,Dogpaw L.,150,151
142,281,0.115,0,15-4342-54693,Dogpaw L.,150,151
142,291,24.623,0.235,15-4342-54693,Dogpaw L.,150,151
142,311,3.314,0.151,15-4342-54693,Dogpaw L.,150,151
142,316,0.357,0.119,15-4342-54693,Dogpaw L.,150,151
142,331,130.38,1.246,15-4342-54693,Dogpaw L.,150,151
142,334,3.109,0.884,15-4342-54693,Dogpaw L.,150,151
142,342,0.149,0,15-4342-54693,Dogpaw L.,150,151
142,381,1.485,0.011,15-4342-54693,Dogpaw L.,150,151
143,81,0.404,1.463,15-4148-55077,Dogtooth L.,151,152
143,91,6.507,5.074,15-4148-55077,Dogtooth L.,151,152
143,93,18.29,0.89,15-4148-55077,Dogtooth L.,151,152
143,131,1.334,2.229,15-4148-55077,Dogtooth L.,151,152
143,163,2.165,1.778,15-4148-55077,Dogtooth L.,151,152
143,196,0.357,0.002,15-4148-55077,Dogtooth L.,151,152
143,201,0.475,0.004,15-4148-55077,Dogtooth L.,151,152
143,271,0.04,0.072,15-4148-55077,Dogtooth L.,151,152
143,291,0.161,0.002,15-4148-55077,Dogtooth L.,151,152
143,316,5.558,0.636,15-4148-55077,Dogtooth L.,151,152
143,319,1.48,0.073,15-4148-55077,Dogtooth L.,151,152
143,331,58.217,0.363,15-4148-55077,Dogtooth L.,151,152
143,334,8.88,10.713,15-4148-55077,Dogtooth L.,151,152
144,91,8.389,5.973,15-5124-54968,Dore L.,152,153
144,93,11.277,0.363,15-5124-54968,Dore L.,152,153
144,131,8.864,10.771,15-5124-54968,Dore L.,152,153
144,160,0.16,0.001,15-5124-54968,Dore L.,152,153
144,163,2.992,2.777,15-5124-54968,Dore L.,152,153
144,201,14.402,0.086,15-5124-54968,Dore L.,152,153
144,210,1.067,0.002,15-5124-54968,Dore L.,152,153
144,291,3.24,0.041,15-5124-54968,Dore L.,152,153
144,331,32.561,0.378,15-5124-54968,Dore L.,152,153
144,334,35.693,37.562,15-5124-54968,Dore L.,152,153
144,342,0.387,0.001,15-5124-54968,Dore L.,152,153
144,380,1.134,0.003,15-5124-54968,Dore L.,152,153
145,91,0.171,0.202,15-5704-54143,Dovetail L.,153,154
145,131,2.265,1.681,15-5704-54143,Dovetail L.,153,154
145,163,0.475,0.788,15-5704-54143,Dovetail L.,153,154
145,171,6.502,7.767,15-5704-54143,Dovetail L.,153,154
145,316,2.474,1.002,15-5704-54143,Dovetail L.,153,154
145,331,11.744,0.031,15-5704-54143,Dovetail L.,153,154
145,334,19.07,8.238,15-5704-54143,Dovetail L.,153,154
146,81,2.125,4.44,15-4395-54864,Dryberry L.,154,155
146,91,3.759,2.302,15-4395-54864,Dryberry L.,154,155
146,93,15.457,0.317,15-4395-54864,Dryberry L.,154,155
146,131,0.947,0.7,15-4395-54864,Dryberry L.,154,155
146,132,0.375,1.802,15-4395-54864,Dryberry L.,154,155
146,163,5.387,1.029,15-4395-54864,Dryberry L.,154,155
146,185,0.272,0.008,15-4395-54864,Dryberry L.,154,155
146,196,6.025,0.059,15-4395-54864,Dryberry L.,154,155
146,200,0.242,0.001,15-4395-54864,Dryberry L.,154,155
146,201,2.993,0.027,15-4395-54864,Dryberry L.,154,155
146,208,0.121,0,15-4395-54864,Dryberry L.,154,155
146,271,1.382,0.363,15-4395-54864,Dryberry L.,154,155
146,283,0.247,0.001,15-4395-54864,Dryberry L.,154,155
146,311,3.322,0.108,15-4395-54864,Dryberry L.,154,155
146,316,0.416,0.24,15-4395-54864,Dryberry L.,154,155
146,331,85.134,0.761,15-4395-54864,Dryberry L.,154,155
146,341,0.232,0.001,15-4395-54864,Dryberry L.,154,155
146,342,0.23,0.001,15-4395-54864,Dryberry L.,154,155
146,381,0.147,0,15-4395-54864,Dryberry L.,154,155
147,91,4.271,0.893,15-4606-55329,Edward L.,155,156
147,93,28.448,2.056,15-4606-55329,Edward L.,155,156
147,131,0.74,1.112,15-4606-55329,Edward L.,155,156
147,132,0.74,1.464,15-4606-55329,Edward L.,155,156
147,163,2.284,0.62,15-4606-55329,Edward L.,155,156
147,196,7.764,0.107,15-4606-55329,Edward L.,155,156
147,201,42.825,0.468,15-4606-55329,Edward L.,155,156
147,291,0.331,0.001,15-4606-55329,Edward L.,155,156
147,316,2.609,1.398,15-4606-55329,Edward L.,155,156
147,331,103.269,0.358,15-4606-55329,Edward L.,155,156
147,334,58.272,22.385,15-4606-55329,Edward L.,155,156
148,93,4.319,0.103,15-5429-54280,Eltrut L.,156,157
148,131,4.547,3.658,15-5429-54280,Eltrut L.,156,157
148,163,10.826,5.165,15-5429-54280,Eltrut L.,156,157
148,168,1.752,2.403,15-5429-54280,Eltrut L.,156,157
148,171,0.798,0.415,15-5429-54280,Eltrut L.,156,157
148,196,47.057,0.384,15-5429-54280,Eltrut L.,156,157
148,291,6.299,0.039,15-5429-54280,Eltrut L.,156,157
148,311,0.318,0,15-5429-54280,Eltrut L.,156,157
148,316,2.107,1.701,15-5429-54280,Eltrut L.,156,157
148,331,25.592,0.711,15-5429-54280,Eltrut L.,156,157
148,334,35.948,8.241,15-5429-54280,Eltrut L.,156,157
149,81,3.251,3.77,15-5231-54423,Entwine L.,157,158
149,91,2.235,2.119,15-5231-54423,Entwine L.,157,158
149,93,7.977,0.554,15-5231-54423,Entwine L.,157,158
149,131,0.388,0.303,15-5231-54423,Entwine L.,157,158
149,163,0.996,0.292,15-5231-54423,Entwine L.,157,158
149,171,1.135,1.12,15-5231-54423,Entwine L.,157,158
149,196,0.16,0.001,15-5231-54423,Entwine L.,157,158
149,201,0.639,0.004,15-5231-54423,Entwine L.,157,158
149,271,1.095,0.75,15-5231-54423,Entwine L.,157,158
149,283,0.106,0,15-5231-54423,Entwine L.,157,158
149,316,7.582,1.842,15-5231-54423,Entwine L.,157,158
149,331,39.387,0.101,15-5231-54423,Entwine L.,157,158
149,334,6.748,2.952,15-5231-54423,Entwine L.,157,158
149,342,0.319,0.002,15-5231-54423,Entwine L.,157,158
149,382,0.174,0.004,15-5231-54423,Entwine L.,157,158
150,81,2.696,3.858,15-6340-53970,Eva L.,158,159
150,93,4.313,0.419,15-6340-53970,Eva L.,158,159
150,121,14.471,0.118,15-6340-53970,Eva L.,158,159
150,131,1.56,3.829,15-6340-53970,Eva L.,158,159
150,141,0.276,0.001,15-6340-53970,Eva L.,158,159
150,163,4.762,8.951,15-6340-53970,Eva L.,158,159
150,201,1.381,0.009,15-6340-53970,Eva L.,158,159
150,271,0.654,0.65,15-6340-53970,Eva L.,158,159
150,283,0.933,0.002,15-6340-53970,Eva L.,158,159
150,313,0.276,0.001,15-6340-53970,Eva L.,158,159
150,316,1.291,1.104,15-6340-53970,Eva L.,158,159
150,331,3.087,0.064,15-6340-53970,Eva L.,158,159
150,381,0.225,0.001,15-6340-53970,Eva L.,158,159
151,81,2.075,3.612,15-5688-53944,Factor L.,159,160
151,91,2.43,3.014,15-5688-53944,Factor L.,159,160
151,93,16.224,0.894,15-5688-53944,Factor L.,159,160
151,131,0.918,1.267,15-5688-53944,Factor L.,159,160
151,163,2.974,4.019,15-5688-53944,Factor L.,159,160
151,316,11.58,1.417,15-5688-53944,Factor L.,159,160
151,331,3.962,0.019,15-5688-53944,Factor L.,159,160
151,334,12.528,11.738,15-5688-53944,Factor L.,159,160
151,381,1.54,0.007,15-5688-53944,Factor L.,159,160
152,91,0.689,0.648,15-6034-54181,Finlayson L.,161,162
152,93,5.1,0.344,15-6034-54181,Finlayson L.,161,162
152,131,1.524,3.219,15-6034-54181,Finlayson L.,161,162
152,163,1.398,1.845,15-6034-54181,Finlayson L.,161,162
152,201,0.405,0.002,15-6034-54181,Finlayson L.,161,162
152,271,2.169,1.772,15-6034-54181,Finlayson L.,161,162
152,291,0.482,0.003,15-6034-54181,Finlayson L.,161,162
152,313,0.058,0,15-6034-54181,Finlayson L.,161,162
152,316,0.629,0.665,15-6034-54181,Finlayson L.,161,162
152,331,23.46,0.078,15-6034-54181,Finlayson L.,161,162
152,334,7.169,2.281,15-6034-54181,Finlayson L.,161,162
153,131,3.361,4.345,15-5172-54948,Godson L.,162,163
153,163,14.831,8.129,15-5172-54948,Godson L.,162,163
153,201,55.738,0.419,15-5172-54948,Godson L.,162,163
153,313,0.496,0.009,15-5172-54948,Godson L.,162,163
153,331,296.523,2.708,15-5172-54948,Godson L.,162,163
153,334,36.248,10.696,15-5172-54948,Godson L.,162,163
154,81,5.859,12.127,15-5670-54304,Grey Trout L.,163,164
154,91,28.677,11.104,15-5670-54304,Grey Trout L.,163,164
154,163,15.374,6.207,15-5670-54304,Grey Trout L.,163,164
154,196,1.419,0.003,15-5670-54304,Grey Trout L.,163,164
154,271,0.503,0.121,15-5670-54304,Grey Trout L.,163,164
154,331,51.908,0.479,15-5670-54304,Grey Trout L.,163,164
154,334,5.26,3.233,15-5670-54304,Grey Trout L.,163,164
155,81,1.396,3.859,15-5293-55287,Gullwing L.,164,165
155,91,15.52,10.309,15-5293-55287,Gullwing L.,164,165
155,93,37.194,1.595,15-5293-55287,Gullwing L.,164,165
155,131,3.038,2.623,15-5293-55287,Gullwing L.,164,165
155,163,6.356,1.757,15-5293-55287,Gullwing L.,164,165
155,171,0.082,0.104,15-5293-55287,Gullwing L.,164,165
155,196,2.062,0.014,15-5293-55287,Gullwing L.,164,165
155,200,0.526,0.002,15-5293-55287,Gullwing L.,164,165
155,201,14.786,0.085,15-5293-55287,Gullwing L.,164,165
155,206,0.441,0.002,15-5293-55287,Gullwing L.,164,165
155,208,0.098,0.001,15-5293-55287,Gullwing L.,164,165
155,291,4.288,0.04,15-5293-55287,Gullwing L.,164,165
155,311,0.328,0.048,15-5293-55287,Gullwing L.,164,165
155,331,116.741,2.156,15-5293-55287,Gullwing L.,164,165
155,334,0.168,0.138,15-5293-55287,Gullwing L.,164,165
155,342,2.299,0.007,15-5293-55287,Gullwing L.,164,165
156,91,2.645,1.724,15-4279-55138,Hawk L.,165,166
156,93,11.83,0.155,15-4279-55138,Hawk L.,165,166
156,131,0.746,1.456,15-4279-55138,Hawk L.,165,166
156,163,0.378,0.039,15-4279-55138,Hawk L.,165,166
156,201,0.414,0.003,15-4279-55138,Hawk L.,165,166
156,271,0.218,0.173,15-4279-55138,Hawk L.,165,166
156,316,5.451,1.414,15-4279-55138,Hawk L.,165,166
156,331,27.539,0.136,15-4279-55138,Hawk L.,165,166
156,334,4.911,5.436,15-4279-55138,Hawk L.,165,166
156,341,0.374,0.002,15-4279-55138,Hawk L.,165,166
157,81,1.071,1.442,15-5849-54406,Jackfish L.1,168,169
157,131,2.518,4.534,15-5849-54406,Jackfish L.1,168,169
157,163,5.361,2.643,15-5849-54406,Jackfish L.1,168,169
157,319,10.088,0.109,15-5849-54406,Jackfish L.1,168,169
157,331,229.936,2.195,15-5849-54406,Jackfish L.1,168,169
157,383,0.593,0.008,15-5849-54406,Jackfish L.1,168,169
157,999,2.09,0.01,15-5849-54406,Jackfish L.1,168,169
158,81,3.587,6.125,15-5958-53772,Jean L.,169,170
158,91,4.279,4.019,15-5958-53772,Jean L.,169,170
158,93,23.156,0.502,15-5958-53772,Jean L.,169,170
158,131,1.637,2.869,15-5958-53772,Jean L.,169,170
158,163,2.459,3.602,15-5958-53772,Jean L.,169,170
158,196,5.917,0.03,15-5958-53772,Jean L.,169,170
158,201,1.413,0.005,15-5958-53772,Jean L.,169,170
158,311,9.008,0.179,15-5958-53772,Jean L.,169,170
158,316,1.065,0.874,15-5958-53772,Jean L.,169,170
158,331,16.05,0.082,15-5958-53772,Jean L.,169,170
158,334,4.659,3.774,15-5958-53772,Jean L.,169,170
159,81,9.01,12.509,15-6126-53450,Kahshahpiwi L.,170,171
159,91,0.4,0.305,15-6126-53450,Kahshahpiwi L.,170,171
159,93,12.18,0.525,15-6126-53450,Kahshahpiwi L.,170,171
159,163,5.59,5.62,15-6126-53450,Kahshahpiwi L.,170,171
159,200,0.114,0,15-6126-53450,Kahshahpiwi L.,170,171
159,271,0.298,0.076,15-6126-53450,Kahshahpiwi L.,170,171
159,311,2.671,0.151,15-6126-53450,Kahshahpiwi L.,170,171
159,316,1.952,0.821,15-6126-53450,Kahshahpiwi L.,170,171
159,331,1.269,0.009,15-6126-53450,Kahshahpiwi L.,170,171
159,334,5.554,5.161,15-6126-53450,Kahshahpiwi L.,170,171
159,381,0.114,0,15-6126-53450,Kahshahpiwi L.,170,171
160,81,2.162,4.905,15-4710-54335,Kaiashkons L.,171,172
160,91,8.053,6.802,15-4710-54335,Kaiashkons L.,171,172
160,93,7.018,0.259,15-4710-54335,Kaiashkons L.,171,172
160,131,1.428,0.824,15-4710-54335,Kaiashkons L.,171,172
160,163,1.709,0.856,15-4710-54335,Kaiashkons L.,171,172
160,194,0.594,0.004,15-4710-54335,Kaiashkons L.,171,172
160,196,2.502,0.021,15-4710-54335,Kaiashkons L.,171,172
160,198,1.251,0.006,15-4710-54335,Kaiashkons L.,171,172
160,199,0.323,0.001,15-4710-54335,Kaiashkons L.,171,172
160,200,0.495,0.001,15-4710-54335,Kaiashkons L.,171,172
160,201,2.408,0.014,15-4710-54335,Kaiashkons L.,171,172
160,206,0.099,0,15-4710-54335,Kaiashkons L.,171,172
160,214,0.099,0.001,15-4710-54335,Kaiashkons L.,171,172
160,271,3.717,3.779,15-4710-54335,Kaiashkons L.,171,172
160,281,0.197,0.001,15-4710-54335,Kaiashkons L.,171,172
160,283,0.408,0.001,15-4710-54335,Kaiashkons L.,171,172
160,311,2.67,0.09,15-4710-54335,Kaiashkons L.,171,172
160,316,1.416,0.473,15-4710-54335,Kaiashkons L.,171,172
160,331,9.954,0.089,15-4710-54335,Kaiashkons L.,171,172
160,334,1.754,1.129,15-4710-54335,Kaiashkons L.,171,172
160,341,0.009,0,15-4710-54335,Kaiashkons L.,171,172
160,342,0.027,0,15-4710-54335,Kaiashkons L.,171,172
160,381,0.099,0,15-4710-54335,Kaiashkons L.,171,172
160,382,0.114,0,15-4710-54335,Kaiashkons L.,171,172
161,81,1.747,4.03,15-4390-54514,Kakagi L.,172,173
161,91,19.552,7.479,15-4390-54514,Kakagi L.,172,173
161,93,27.287,0.407,15-4390-54514,Kakagi L.,172,173
161,131,0.087,0.276,15-4390-54514,Kakagi L.,172,173
161,132,0.05,0.217,15-4390-54514,Kakagi L.,172,173
161,163,1.466,0.688,15-4390-54514,Kakagi L.,172,173
161,180,0.329,0.005,15-4390-54514,Kakagi L.,172,173
161,196,1.072,0.012,15-4390-54514,Kakagi L.,172,173
161,198,1.792,0.028,15-4390-54514,Kakagi L.,172,173
161,200,0.329,0.001,15-4390-54514,Kakagi L.,172,173
161,201,2.695,0.02,15-4390-54514,Kakagi L.,172,173
161,206,2.332,0.009,15-4390-54514,Kakagi L.,172,173
161,208,0.037,0,15-4390-54514,Kakagi L.,172,173
161,271,4.024,2.703,15-4390-54514,Kakagi L.,172,173
161,283,1.182,0.005,15-4390-54514,Kakagi L.,172,173
161,291,0.263,0.004,15-4390-54514,Kakagi L.,172,173
161,311,4.572,0.249,15-4390-54514,Kakagi L.,172,173
161,313,0.037,0,15-4390-54514,Kakagi L.,172,173
161,316,0.449,0.219,15-4390-54514,Kakagi L.,172,173
161,331,130.284,2.178,15-4390-54514,Kakagi L.,172,173
161,341,0.294,0.001,15-4390-54514,Kakagi L.,172,173
161,342,0.359,0.002,15-4390-54514,Kakagi L.,172,173
161,381,0.438,0.001,15-4390-54514,Kakagi L.,172,173
161,384,0.146,0.002,15-4390-54514,Kakagi L.,172,173
161,999,0.544,0.009,15-4390-54514,Kakagi L.,172,173
162,81,1.931,2.517,15-4479-54411,Katimiagamak L.,173,174
162,91,1.885,2.375,15-4479-54411,Katimiagamak L.,173,174
162,93,13.941,0.387,15-4479-54411,Katimiagamak L.,173,174
162,132,0.439,0.752,15-4479-54411,Katimiagamak L.,173,174
162,163,3.712,0.782,15-4479-54411,Katimiagamak L.,173,174
162,196,1.164,0.009,15-4479-54411,Katimiagamak L.,173,174
162,200,2.992,0.011,15-4479-54411,Katimiagamak L.,173,174
162,201,0.795,0.005,15-4479-54411,Katimiagamak L.,173,174
162,206,0.166,0.001,15-4479-54411,Katimiagamak L.,173,174
162,271,4.991,2.878,15-4479-54411,Katimiagamak L.,173,174
162,313,0.271,0.004,15-4479-54411,Katimiagamak L.,173,174
162,316,1.531,0.221,15-4479-54411,Katimiagamak L.,173,174
162,331,155.424,1.727,15-4479-54411,Katimiagamak L.,173,174
162,341,0.202,0.001,15-4479-54411,Katimiagamak L.,173,174
162,342,0.166,0.001,15-4479-54411,Katimiagamak L.,173,174
162,381,0.166,0.001,15-4479-54411,Katimiagamak L.,173,174
162,999,1.435,0.015,15-4479-54411,Katimiagamak L.,173,174
163,81,3.226,4.828,15-4729-54570,Lawrence L.,175,176
163,91,1.741,1.999,15-4729-54570,Lawrence L.,175,176
163,93,4.554,0.447,15-4729-54570,Lawrence L.,175,176
163,131,1.219,1.392,15-4729-54570,Lawrence L.,175,176
163,163,1.95,1.147,15-4729-54570,Lawrence L.,175,176
163,171,0.109,0.158,15-4729-54570,Lawrence L.,175,176
163,196,5.721,0.023,15-4729-54570,Lawrence L.,175,176
163,199,0.978,0.004,15-4729-54570,Lawrence L.,175,176
163,201,0.219,0.001,15-4729-54570,Lawrence L.,175,176
163,271,1.312,1.795,15-4729-54570,Lawrence L.,175,176
163,291,0.118,0,15-4729-54570,Lawrence L.,175,176
163,311,2.462,0.09,15-4729-54570,Lawrence L.,175,176
163,313,1.346,0.02,15-4729-54570,Lawrence L.,175,176
163,316,0.055,0.027,15-4729-54570,Lawrence L.,175,176
163,317,1.584,0.268,15-4729-54570,Lawrence L.,175,176
163,331,39.16,0.28,15-4729-54570,Lawrence L.,175,176
163,334,9.515,3.864,15-4729-54570,Lawrence L.,175,176
163,342,0.109,0,15-4729-54570,Lawrence L.,175,176
164,81,5.174,3.361,15-5464-53494,Lilac L.,176,177
164,93,23.509,0.521,15-5464-53494,Lilac L.,176,177
164,131,12.622,10.09,15-5464-53494,Lilac L.,176,177
164,163,2.259,2.772,15-5464-53494,Lilac L.,176,177
164,311,0.945,0.082,15-5464-53494,Lilac L.,176,177
164,313,6.607,0.165,15-5464-53494,Lilac L.,176,177
164,316,10.326,5.183,15-5464-53494,Lilac L.,176,177
164,331,89,0.422,15-5464-53494,Lilac L.,176,177
164,342,2.474,0.007,15-5464-53494,Lilac L.,176,177
164,382,1.164,0.007,15-5464-53494,Lilac L.,176,177
165,81,11.948,7.752,15-4452-55268,Little Gordon L.,177,178
165,163,5.943,1.778,15-4452-55268,Little Gordon L.,177,178
